Issue,EventId,Cur,Event,Period,Date,Time,PreviousRaw,PriorActual,PreviousEffective,Details
stale_missing_actual_dropped,EUR::ecb president trichet speaks::none,EUR,ECB President Trichet Speaks,,2009-11-13,03:00,,,,"{""cutoff"": ""20-01-2026 20:56""}"
stale_missing_actual_dropped,EUR::ecb president trichet speaks::none,EUR,ECB President Trichet Speaks,,2009-11-18,16:40,,,,"{""cutoff"": ""20-01-2026 20:56""}"
stale_missing_actual_dropped,EUR::ecb president trichet speaks::none,EUR,ECB President Trichet Speaks,,2009-11-20,00:00,,,,"{""cutoff"": ""20-01-2026 20:56""}"
stale_missing_actual_dropped,EUR::ecb president trichet speaks::none,EUR,ECB President Trichet Speaks,,2009-11-20,18:30,,,,"{""cutoff"": ""20-01-2026 20:56""}"
stale_missing_actual_dropped,EUR::ecb president trichet speaks::none,EUR,ECB President Trichet Speaks,,2009-11-23,21:00,,,,"{""cutoff"": ""20-01-2026 20:56""}"
stale_missing_actual_dropped,EUR::ecb president trichet speaks::none,EUR,ECB President Trichet Speaks,,2009-12-03,21:30,,,,"{""cutoff"": ""20-01-2026 20:56""}"
stale_missing_actual_dropped,EUR::ecb president trichet speaks::none,EUR,ECB President Trichet Speaks,,2009-12-07,16:00,,,,"{""cutoff"": ""20-01-2026 20:56""}"
stale_missing_actual_dropped,EUR::ecb president trichet speaks::none,EUR,ECB President Trichet Speaks,,2009-12-07,21:00,,,,"{""cutoff"": ""20-01-2026 20:56""}"
stale_missing_actual_dropped,EUR::ecb president trichet speaks::none,EUR,ECB President Trichet Speaks,,2009-12-11,20:15,,,,"{""cutoff"": ""20-01-2026 20:56""}"
stale_missing_actual_dropped,USD::fed chairman bernanke speaks::none,USD,Fed Chairman Bernanke Speaks,,2009-01-13,21:00,,,,"{""cutoff"": ""20-01-2026 20:56""}"
stale_missing_actual_dropped,USD::fed chairman bernanke speaks::none,USD,Fed Chairman Bernanke Speaks,,2009-02-19,02:00,,,,"{""cutoff"": ""20-01-2026 20:56""}"
stale_missing_actual_dropped,USD::fed chairman bernanke speaks::none,USD,Fed Chairman Bernanke Speaks,,2009-03-08,04:15,,,,"{""cutoff"": ""20-01-2026 20:56""}"
stale_missing_actual_dropped,USD::fed chairman bernanke speaks::none,USD,Fed Chairman Bernanke Speaks,,2009-03-10,20:30,,,,"{""cutoff"": ""20-01-2026 20:56""}"
stale_missing_actual_dropped,USD::fed chairman bernanke speaks::none,USD,Fed Chairman Bernanke Speaks,,2009-03-16,07:00,,,,"{""cutoff"": ""20-01-2026 20:56""}"
stale_missing_actual_dropped,USD::fed chairman bernanke speaks::none,USD,Fed Chairman Bernanke Speaks,,2009-03-21,00:00,,,,"{""cutoff"": ""20-01-2026 20:56""}"
stale_missing_actual_dropped,USD::fed chairman bernanke speaks::none,USD,Fed Chairman Bernanke Speaks,,2009-04-04,00:00,,,,"{""cutoff"": ""20-01-2026 20:56""}"
stale_missing_actual_dropped,USD::fed chairman bernanke speaks::none,USD,Fed Chairman Bernanke Speaks,,2009-04-15,01:30,,,,"{""cutoff"": ""20-01-2026 20:56""}"
stale_missing_actual_dropped,USD::fed chairman bernanke speaks::none,USD,Fed Chairman Bernanke Speaks,,2009-04-18,00:30,,,,"{""cutoff"": ""20-01-2026 20:56""}"
stale_missing_actual_dropped,USD::fed chairman bernanke speaks::none,USD,Fed Chairman Bernanke Speaks,,2009-05-07,21:30,,,,"{""cutoff"": ""20-01-2026 20:56""}"
stale_missing_actual_dropped,USD::fed chairman bernanke speaks::none,USD,Fed Chairman Bernanke Speaks,,2009-05-08,04:15,,,,"{""cutoff"": ""20-01-2026 20:56""}"
stale_missing_actual_dropped,USD::fed chairman bernanke speaks::none,USD,Fed Chairman Bernanke Speaks,,2009-05-12,07:30,,,,"{""cutoff"": ""20-01-2026 20:56""}"
stale_missing_actual_dropped,USD::fed chairman bernanke speaks::none,USD,Fed Chairman Bernanke Speaks,,2009-05-23,02:00,,,,"{""cutoff"": ""20-01-2026 20:56""}"
stale_missing_actual_dropped,USD::fed chairman bernanke speaks::none,USD,Fed Chairman Bernanke Speaks,,2009-06-04,20:45,,,,"{""cutoff"": ""20-01-2026 20:56""}"
stale_missing_actual_dropped,USD::fed chairman bernanke speaks::none,USD,Fed Chairman Bernanke Speaks,,2009-06-17,21:00,,,,"{""cutoff"": ""20-01-2026 20:56""}"
stale_missing_actual_dropped,USD::fed chairman bernanke speaks::none,USD,Fed Chairman Bernanke Speaks,,2009-07-27,07:00,,,,"{""cutoff"": ""20-01-2026 20:56""}"
stale_missing_actual_dropped,USD::fed chairman bernanke speaks::none,USD,Fed Chairman Bernanke Speaks,,2009-07-28,06:00,,,,"{""cutoff"": ""20-01-2026 20:56""}"
stale_missing_actual_dropped,USD::fed chairman bernanke speaks::none,USD,Fed Chairman Bernanke Speaks,,2009-07-29,06:00,,,,"{""cutoff"": ""20-01-2026 20:56""}"
stale_missing_actual_dropped,USD::fed chairman bernanke speaks::none,USD,Fed Chairman Bernanke Speaks,,2009-07-30,06:00,,,,"{""cutoff"": ""20-01-2026 20:56""}"
stale_missing_actual_dropped,USD::fed chairman bernanke speaks::none,USD,Fed Chairman Bernanke Speaks,,2009-08-21,22:00,,,,"{""cutoff"": ""20-01-2026 20:56""}"
stale_missing_actual_dropped,USD::fed chairman bernanke speaks::none,USD,Fed Chairman Bernanke Speaks,,2009-09-15,22:00,,,,"{""cutoff"": ""20-01-2026 20:56""}"
stale_missing_actual_dropped,USD::fed chairman bernanke speaks::none,USD,Fed Chairman Bernanke Speaks,,2009-10-09,07:00,,,,"{""cutoff"": ""20-01-2026 20:56""}"
stale_missing_actual_dropped,USD::fed chairman bernanke speaks::none,USD,Fed Chairman Bernanke Speaks,,2009-10-19,09:00,,,,"{""cutoff"": ""20-01-2026 20:56""}"
stale_missing_actual_dropped,USD::fed chairman bernanke speaks::none,USD,Fed Chairman Bernanke Speaks,,2009-10-19,23:00,,,,"{""cutoff"": ""20-01-2026 20:56""}"
stale_missing_actual_dropped,USD::fed chairman bernanke speaks::none,USD,Fed Chairman Bernanke Speaks,,2009-10-23,20:30,,,,"{""cutoff"": ""20-01-2026 20:56""}"
stale_missing_actual_dropped,USD::fed chairman bernanke speaks::none,USD,Fed Chairman Bernanke Speaks,,2009-11-17,01:15,,,,"{""cutoff"": ""20-01-2026 20:56""}"
stale_missing_actual_dropped,USD::fed chairman bernanke speaks::none,USD,Fed Chairman Bernanke Speaks,,2009-12-08,01:45,,,,"{""cutoff"": ""20-01-2026 20:56""}"
stale_missing_actual_dropped,GBP::boe mpc member gieve speaks::none,GBP,BoE MPC Member Gieve Speaks,,2009-01-16,16:30,,,,"{""cutoff"": ""20-01-2026 20:56""}"
stale_missing_actual_dropped,GBP::boe mpc member gieve speaks::none,GBP,BoE MPC Member Gieve Speaks,,2009-02-20,01:00,,,,"{""cutoff"": ""20-01-2026 20:56""}"
stale_missing_actual_dropped,USD::beige book::none,USD,Beige Book,,2009-01-15,03:00,,,,"{""cutoff"": ""20-01-2026 20:56""}"
stale_missing_actual_dropped,USD::beige book::none,USD,Beige Book,,2009-03-05,03:00,,,,"{""cutoff"": ""20-01-2026 20:56""}"
stale_missing_actual_dropped,USD::beige book::none,USD,Beige Book,,2009-04-16,02:00,,,,"{""cutoff"": ""20-01-2026 20:56""}"
stale_missing_actual_dropped,USD::beige book::none,USD,Beige Book,,2009-06-11,02:00,,,,"{""cutoff"": ""20-01-2026 20:56""}"
stale_missing_actual_dropped,USD::beige book::none,USD,Beige Book,,2009-07-30,02:00,,,,"{""cutoff"": ""20-01-2026 20:56""}"
stale_missing_actual_dropped,USD::beige book::none,USD,Beige Book,,2009-09-10,02:00,,,,"{""cutoff"": ""20-01-2026 20:56""}"
stale_missing_actual_dropped,USD::beige book::none,USD,Beige Book,,2009-10-22,02:00,,,,"{""cutoff"": ""20-01-2026 20:56""}"
stale_missing_actual_dropped,USD::beige book::none,USD,Beige Book,,2009-12-03,03:00,,,,"{""cutoff"": ""20-01-2026 20:56""}"
stale_missing_actual_dropped,JPY::monetary policy meeting minutes::none,JPY,Monetary Policy Meeting Minutes,,2009-01-27,07:50,,,,"{""cutoff"": ""20-01-2026 20:56""}"
stale_missing_actual_dropped,JPY::monetary policy meeting minutes::none,JPY,Monetary Policy Meeting Minutes,,2009-02-24,07:50,,,,"{""cutoff"": ""20-01-2026 20:56""}"
stale_missing_actual_dropped,JPY::monetary policy meeting minutes::none,JPY,Monetary Policy Meeting Minutes,,2009-03-18,Tentative,,,,"{""cutoff"": ""20-01-2026 20:56""}"
stale_missing_actual_dropped,JPY::monetary policy meeting minutes::none,JPY,Monetary Policy Meeting Minutes,,2009-03-24,07:50,,,,"{""cutoff"": ""20-01-2026 20:56""}"
stale_missing_actual_dropped,JPY::monetary policy meeting minutes::none,JPY,Monetary Policy Meeting Minutes,,2009-05-08,07:50,,,,"{""cutoff"": ""20-01-2026 20:56""}"
stale_missing_actual_dropped,JPY::monetary policy meeting minutes::none,JPY,Monetary Policy Meeting Minutes,,2009-05-27,07:50,,,,"{""cutoff"": ""20-01-2026 20:56""}"
stale_missing_actual_dropped,JPY::monetary policy meeting minutes::none,JPY,Monetary Policy Meeting Minutes,,2009-06-19,07:50,,,,"{""cutoff"": ""20-01-2026 20:56""}"
stale_missing_actual_dropped,JPY::monetary policy meeting minutes::none,JPY,Monetary Policy Meeting Minutes,,2009-07-21,07:50,,,,"{""cutoff"": ""20-01-2026 20:56""}"
stale_missing_actual_dropped,JPY::monetary policy meeting minutes::none,JPY,Monetary Policy Meeting Minutes,,2009-08-14,07:50,,,,"{""cutoff"": ""20-01-2026 20:56""}"
stale_missing_actual_dropped,JPY::monetary policy meeting minutes::none,JPY,Monetary Policy Meeting Minutes,,2009-09-25,07:50,,,,"{""cutoff"": ""20-01-2026 20:56""}"
stale_missing_actual_dropped,JPY::monetary policy meeting minutes::none,JPY,Monetary Policy Meeting Minutes,,2009-10-19,07:50,,,,"{""cutoff"": ""20-01-2026 20:56""}"
stale_missing_actual_dropped,JPY::monetary policy meeting minutes::none,JPY,Monetary Policy Meeting Minutes,,2009-11-05,07:50,,,,"{""cutoff"": ""20-01-2026 20:56""}"
stale_missing_actual_dropped,JPY::monetary policy meeting minutes::none,JPY,Monetary Policy Meeting Minutes,,2009-11-26,07:50,,,,"{""cutoff"": ""20-01-2026 20:56""}"
stale_missing_actual_dropped,JPY::monetary policy meeting minutes::none,JPY,Monetary Policy Meeting Minutes,,2009-12-24,07:50,,,,"{""cutoff"": ""20-01-2026 20:56""}"
stale_missing_actual_dropped,USD::fomc meeting minutes::none,USD,FOMC Meeting Minutes,,2009-01-07,03:00,,,,"{""cutoff"": ""20-01-2026 20:56""}"
stale_missing_actual_dropped,USD::fomc meeting minutes::none,USD,FOMC Meeting Minutes,,2009-02-19,03:00,,,,"{""cutoff"": ""20-01-2026 20:56""}"
stale_missing_actual_dropped,USD::fomc meeting minutes::none,USD,FOMC Meeting Minutes,,2009-04-09,02:00,,,,"{""cutoff"": ""20-01-2026 20:56""}"
stale_missing_actual_dropped,USD::fomc meeting minutes::none,USD,FOMC Meeting Minutes,,2009-05-21,02:00,,,,"{""cutoff"": ""20-01-2026 20:56""}"
stale_missing_actual_dropped,USD::fomc meeting minutes::none,USD,FOMC Meeting Minutes,,2009-07-16,02:00,,,,"{""cutoff"": ""20-01-2026 20:56""}"
stale_missing_actual_dropped,USD::fomc meeting minutes::none,USD,FOMC Meeting Minutes,,2009-09-03,02:00,,,,"{""cutoff"": ""20-01-2026 20:56""}"
stale_missing_actual_dropped,USD::fomc meeting minutes::none,USD,FOMC Meeting Minutes,,2009-10-15,02:00,,,,"{""cutoff"": ""20-01-2026 20:56""}"
stale_missing_actual_dropped,USD::fomc meeting minutes::none,USD,FOMC Meeting Minutes,,2009-11-25,03:00,,,,"{""cutoff"": ""20-01-2026 20:56""}"
stale_missing_actual_dropped,AUD::rba bulletin::none,AUD,RBA Bulletin,,2009-01-15,08:30,,,,"{""cutoff"": ""20-01-2026 20:56""}"
stale_missing_actual_dropped,AUD::rba bulletin::none,AUD,RBA Bulletin,,2009-02-19,08:30,,,,"{""cutoff"": ""20-01-2026 20:56""}"
stale_missing_actual_dropped,AUD::rba bulletin::none,AUD,RBA Bulletin,,2009-03-19,08:30,,,,"{""cutoff"": ""20-01-2026 20:56""}"
stale_missing_actual_dropped,AUD::rba bulletin::none,AUD,RBA Bulletin,,2009-04-16,09:30,,,,"{""cutoff"": ""20-01-2026 20:56""}"
stale_missing_actual_dropped,AUD::rba bulletin::none,AUD,RBA Bulletin,,2009-05-21,09:30,,,,"{""cutoff"": ""20-01-2026 20:56""}"
stale_missing_actual_dropped,AUD::rba bulletin::none,AUD,RBA Bulletin,,2009-06-18,09:30,,,,"{""cutoff"": ""20-01-2026 20:56""}"
stale_missing_actual_dropped,AUD::rba bulletin::none,AUD,RBA Bulletin,,2009-07-16,09:30,,,,"{""cutoff"": ""20-01-2026 20:56""}"
stale_missing_actual_dropped,AUD::rba bulletin::none,AUD,RBA Bulletin,,2009-08-20,09:30,,,,"{""cutoff"": ""20-01-2026 20:56""}"
stale_missing_actual_dropped,AUD::rba bulletin::none,AUD,RBA Bulletin,,2009-09-17,09:30,,,,"{""cutoff"": ""20-01-2026 20:56""}"
stale_missing_actual_dropped,AUD::rba bulletin::none,AUD,RBA Bulletin,,2009-10-15,08:30,,,,"{""cutoff"": ""20-01-2026 20:56""}"
stale_missing_actual_dropped,AUD::rba bulletin::none,AUD,RBA Bulletin,,2009-11-19,08:30,,,,"{""cutoff"": ""20-01-2026 20:56""}"
stale_missing_actual_dropped,AUD::rba bulletin::none,AUD,RBA Bulletin,,2009-12-17,08:30,,,,"{""cutoff"": ""20-01-2026 20:56""}"
stale_missing_actual_dropped,GBP::boe mpc member sentance speaks::none,GBP,BoE MPC Member Sentance Speaks,,2009-02-24,17:40,,,,"{""cutoff"": ""20-01-2026 20:56""}"
stale_missing_actual_dropped,GBP::boe mpc member sentance speaks::none,GBP,BoE MPC Member Sentance Speaks,,2009-04-21,17:30,,,,"{""cutoff"": ""20-01-2026 20:56""}"
stale_missing_actual_dropped,GBP::boe mpc member sentance speaks::none,GBP,BoE MPC Member Sentance Speaks,,2009-06-11,04:20,,,,"{""cutoff"": ""20-01-2026 20:56""}"
stale_missing_actual_dropped,GBP::boe mpc member sentance speaks::none,GBP,BoE MPC Member Sentance Speaks,,2009-09-21,18:05,,,,"{""cutoff"": ""20-01-2026 20:56""}"
stale_missing_actual_dropped,GBP::boe mpc member sentance speaks::none,GBP,BoE MPC Member Sentance Speaks,,2009-11-17,02:00,,,,"{""cutoff"": ""20-01-2026 20:56""}"
stale_missing_actual_dropped,GBP::boe mpc member blanchflower speaks::none,GBP,BoE MPC Member Blanchflower Speaks,,2009-01-30,01:00,,,,"{""cutoff"": ""20-01-2026 20:56""}"
stale_missing_actual_dropped,GBP::boe mpc member blanchflower speaks::none,GBP,BoE MPC Member Blanchflower Speaks,,2009-02-26,01:30,,,,"{""cutoff"": ""20-01-2026 20:56""}"
stale_missing_actual_dropped,GBP::boe mpc member blanchflower speaks::none,GBP,BoE MPC Member Blanchflower Speaks,,2009-03-25,02:30,,,,"{""cutoff"": ""20-01-2026 20:56""}"
stale_missing_actual_dropped,JPY::boj monthly report::none,JPY,BoJ Monthly Report,,2009-01-23,13:00,,,,"{""cutoff"": ""20-01-2026 20:56""}"
stale_missing_actual_dropped,JPY::boj monthly report::none,JPY,BoJ Monthly Report,,2009-02-20,13:00,,,,"{""cutoff"": ""20-01-2026 20:56""}"
stale_missing_actual_dropped,JPY::boj monthly report::none,JPY,BoJ Monthly Report,,2009-03-19,13:00,,,,"{""cutoff"": ""20-01-2026 20:56""}"
stale_missing_actual_dropped,JPY::boj monthly report::none,JPY,BoJ Monthly Report,,2009-05-25,13:00,,,,"{""cutoff"": ""20-01-2026 20:56""}"
stale_missing_actual_dropped,JPY::boj monthly report::none,JPY,BoJ Monthly Report,,2009-06-17,13:00,,,,"{""cutoff"": ""20-01-2026 20:56""}"
stale_missing_actual_dropped,JPY::boj monthly report::none,JPY,BoJ Monthly Report,,2009-07-16,13:00,,,,"{""cutoff"": ""20-01-2026 20:56""}"
stale_missing_actual_dropped,JPY::boj monthly report::none,JPY,BoJ Monthly Report,,2009-08-12,13:00,,,,"{""cutoff"": ""20-01-2026 20:56""}"
stale_missing_actual_dropped,JPY::boj monthly report::none,JPY,BoJ Monthly Report,,2009-09-18,13:00,,,,"{""cutoff"": ""20-01-2026 20:56""}"
stale_missing_actual_dropped,JPY::boj monthly report::none,JPY,BoJ Monthly Report,,2009-10-15,13:00,,,,"{""cutoff"": ""20-01-2026 20:56""}"
stale_missing_actual_dropped,JPY::boj monthly report::none,JPY,BoJ Monthly Report,,2009-11-24,13:00,,,,"{""cutoff"": ""20-01-2026 20:56""}"
stale_missing_actual_dropped,JPY::boj monthly report::none,JPY,BoJ Monthly Report,,2009-12-21,13:00,,,,"{""cutoff"": ""20-01-2026 20:56""}"
